date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:25:17	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-1.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-1.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:17	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-3.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1-3.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:19	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/alice3-4.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/alice3-4.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:19	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1.jpg	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/pubtest-08-20-08-SU7RLMM-004-1.html	(from https://www.process.org/discept/2008/08/24/alice/)
06:25:20	2505/2505	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:02%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F07%2F02%2Fleaving-the-cult-an-interview-with-therapist-john-knapp%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed9787.json	(from https://www.process.org/discept/2008/07/02/leaving-the-cult-an-interview-with-therapist-john-knapp/)
06:25:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:02%20GMT	https://www.process.org/discept/?p=33	C:/PROCESS/PROCESS/www.process.org/discept/indexdd23.html	(from https://www.process.org/discept/2008/07/02/leaving-the-cult-an-interview-with-therapist-john-knapp/)
06:25:22	2592/2592	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:04%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F07%2F02%2Fleaving-the-cult-an-interview-with-therapist-john-knapp%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedb763	(from https://www.process.org/discept/2008/07/02/leaving-the-cult-an-interview-with-therapist-john-knapp/)
06:25:23	5630/5630	---M--	200	added ('OK')	text/html	etag:%2224b0eacb0490ce33d8da20418281efa4%22	http://i313.photobucket.com/albums/ll363/dougmez/Knapp-head.png	C:/PROCESS/PROCESS/i313.photobucket.com/albums/ll363/dougmez/Knapp-head.html	(from https://www.process.org/discept/2008/07/02/leaving-the-cult-an-interview-with-therapist-john-knapp/)
06:25:24	2277/2277	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:06%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F06%2F18%2Fpsilocybin%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embeda62d.json	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:06%20GMT	https://www.process.org/discept/?p=30	C:/PROCESS/PROCESS/www.process.org/discept/index5643.html	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:25	2364/2364	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:06%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F06%2F18%2Fpsilocybin%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed4b9a	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:43	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:25%20GMT	http://www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1.png	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1.14a.delayed	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:45	21131/21131	---M--	200	added ('OK')	image/png	etag:%224f58dd1e-528b%22	https://www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1.png	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1.png	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:46	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:28%20GMT	http://www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1-298x300.png	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1-298x300.png	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:46	31428/31428	---M--	200	added ('OK')	image/png	etag:%224f58dd1e-7ac4%22	https://www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1-298x300.png	C:/PROCESS/PROCESS/www.process.org/discept/wp-content/uploads/2008/05/597px-psilocybin1-298x300.png	(from https://www.process.org/discept/2008/06/18/psilocybin/)
06:25:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:29%20GMT	https://www.process.org/discept/?p=28	C:/PROCESS/PROCESS/www.process.org/discept/index3c55.html	(from https://www.process.org/discept/2008/04/27/unintelligence-expelled-reviewed/)
06:25:48	2432/2432	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:30%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F04%2F27%2Funintelligence-expelled-reviewed%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed1058.json	(from https://www.process.org/discept/2008/04/27/unintelligence-expelled-reviewed/)
06:25:49	2525/2525	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:31%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F04%2F27%2Funintelligence-expelled-reviewed%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed8c00	(from https://www.process.org/discept/2008/04/27/unintelligence-expelled-reviewed/)
06:25:50	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:31%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/04/27/unintelligence-expelled-reviewed/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginf334.php	(from https://www.process.org/discept/2008/04/27/unintelligence-expelled-reviewed/)
06:25:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:32%20GMT	https://www.process.org/discept/?p=27	C:/PROCESS/PROCESS/www.process.org/discept/index1c4a.html	(from https://www.process.org/discept/2008/04/07/compassion/)
06:25:50	2283/2283	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:32%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F04%2F07%2Fcompassion%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed94d7.json	(from https://www.process.org/discept/2008/04/07/compassion/)
06:25:51	2370/2370	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:33%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F04%2F07%2Fcompassion%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed9784	(from https://www.process.org/discept/2008/04/07/compassion/)
06:25:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:34%20GMT	https://www.process.org/discept/?p=26	C:/PROCESS/PROCESS/www.process.org/discept/index88b9.html	(from https://www.process.org/discept/2008/03/24/the-empty-safe/)
06:25:52	2297/2297	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:34%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F03%2F24%2Fthe-empty-safe%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed3a17.json	(from https://www.process.org/discept/2008/03/24/the-empty-safe/)
06:25:52	2384/2384	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:34%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F03%2F24%2Fthe-empty-safe%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed5e17	(from https://www.process.org/discept/2008/03/24/the-empty-safe/)
06:25:53	2272/2272	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:35%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F25%2Fexpulsion%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embeda70d.json	(from https://www.process.org/discept/2008/02/25/expulsion/)
06:25:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:35%20GMT	https://www.process.org/discept/?p=23	C:/PROCESS/PROCESS/www.process.org/discept/index40a0.html	(from https://www.process.org/discept/2008/02/25/expulsion/)
06:25:56	2359/2359	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:37%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F25%2Fexpulsion%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed4eb9	(from https://www.process.org/discept/2008/02/25/expulsion/)
06:25:57	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:39%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/02/25/expulsion/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login3d25.php	(from https://www.process.org/discept/2008/02/25/expulsion/)
06:25:58	2253/2253	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:40%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F15%2Ffear%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed6cbb.json	(from https://www.process.org/discept/2008/02/15/fear/)
06:25:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:40%20GMT	https://www.process.org/discept/?p=25	C:/PROCESS/PROCESS/www.process.org/discept/index970c.html	(from https://www.process.org/discept/2008/02/15/fear/)
06:25:59	2340/2340	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:41%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F15%2Ffear%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedaad9	(from https://www.process.org/discept/2008/02/15/fear/)
06:26:00	2317/2317	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:42%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F05%2Fschool-for-rodents%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed75ab.json	(from https://www.process.org/discept/2008/02/05/school-for-rodents/)
06:26:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:42%20GMT	https://www.process.org/discept/?p=21	C:/PROCESS/PROCESS/www.process.org/discept/index3965.html	(from https://www.process.org/discept/2008/02/05/school-for-rodents/)
06:26:00	2404/2404	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:42%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F02%2F05%2Fschool-for-rodents%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedb5ba	(from https://www.process.org/discept/2008/02/05/school-for-rodents/)
06:26:01	2377/2377	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:43%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F30%2Fof-souls-and-state-machines%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedea9d.json	(from https://www.process.org/discept/2008/01/30/of-souls-and-state-machines/)
06:26:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:43%20GMT	https://www.process.org/discept/?p=22	C:/PROCESS/PROCESS/www.process.org/discept/index0345.html	(from https://www.process.org/discept/2008/01/30/of-souls-and-state-machines/)
06:26:02	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:44%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F30%2Fof-souls-and-state-machines%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embede157	(from https://www.process.org/discept/2008/01/30/of-souls-and-state-machines/)
06:26:02	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:44%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/30/of-souls-and-state-machines/	C:/PROCESS/PROCESS/www.process.org/discept/wp-loginf26d.php	(from https://www.process.org/discept/2008/01/30/of-souls-and-state-machines/)
06:26:03	2322/2322	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:45%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F25%2Ffluids-of-strangers%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed2574.json	(from https://www.process.org/discept/2008/01/25/fluids-of-strangers/)
06:26:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:45%20GMT	https://www.process.org/discept/?p=20	C:/PROCESS/PROCESS/www.process.org/discept/index341b.html	(from https://www.process.org/discept/2008/01/25/fluids-of-strangers/)
06:26:03	2409/2409	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:45%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F25%2Ffluids-of-strangers%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedd529	(from https://www.process.org/discept/2008/01/25/fluids-of-strangers/)
06:26:05	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:47%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/25/fluids-of-strangers/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login5eba.php	(from https://www.process.org/discept/2008/01/25/fluids-of-strangers/)
06:26:05	2452/2452	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:47%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F22%2F4-reasons-that-the-afterlife-is-for-chumps%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embedd4aa.json	(from https://www.process.org/discept/2008/01/22/4-reasons-that-the-afterlife-is-for-chumps/)
06:26:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:48%20GMT	https://www.process.org/discept/?p=19	C:/PROCESS/PROCESS/www.process.org/discept/index5831.html	(from https://www.process.org/discept/2008/01/22/4-reasons-that-the-afterlife-is-for-chumps/)
06:26:07	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:49%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F22%2F4-reasons-that-the-afterlife-is-for-chumps%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embeded1e	(from https://www.process.org/discept/2008/01/22/4-reasons-that-the-afterlife-is-for-chumps/)
06:26:08	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:49%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/22/4-reasons-that-the-afterlife-is-for-chumps/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login35a0.php	(from https://www.process.org/discept/2008/01/22/4-reasons-that-the-afterlife-is-for-chumps/)
06:26:08	2303/2303	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:50%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F21%2Fmothers-day%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed567a.json	(from https://www.process.org/discept/2008/01/21/mothers-day/)
06:26:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:50%20GMT	https://www.process.org/discept/?p=18	C:/PROCESS/PROCESS/www.process.org/discept/index0735.html	(from https://www.process.org/discept/2008/01/21/mothers-day/)
06:26:09	2393/2393	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:51%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F21%2Fmothers-day%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed3e8d	(from https://www.process.org/discept/2008/01/21/mothers-day/)
06:26:10	2352/2352	---MC-	200	added ('OK')	application/json	date:Fri,%2011%20Nov%202022%2006:24:52%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F21%2Fa-right-to-procreation%2F	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed4ed8.json	(from https://www.process.org/discept/2008/01/21/a-right-to-procreation/)
06:26:11	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Fri,%2011%20Nov%202022%2006:24:53%20GMT	https://www.process.org/discept/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.process.org%2Fdiscept%2F2008%2F01%2F21%2Fa-right-to-procreation%2F&format=xml	C:/PROCESS/PROCESS/www.process.org/discept/wp-json/oembed/1.0/embed73ce	(from https://www.process.org/discept/2008/01/21/a-right-to-procreation/)
06:26:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2011%20Nov%202022%2006:24:53%20GMT	https://www.process.org/discept/?p=17	C:/PROCESS/PROCESS/www.process.org/discept/indexd8eb.html	(from https://www.process.org/discept/2008/01/21/a-right-to-procreation/)
06:26:12	0/0	---M--	404	error ('Keine%20Auslanderen')	text/html	date:Fri,%2011%20Nov%202022%2006:24:53%20GMT	https://www.process.org/discept/wp-login.php?redirect_to=https://www.process.org/discept/2008/01/21/a-right-to-procreation/	C:/PROCESS/PROCESS/www.process.org/discept/wp-login90a7.php	(from https://www.process.org/discept/2008/01/21/a-right-to-procreation/)
